UP_CP,Next_DS_CP,ChLosFac,LAT,LONG
531101,531131,0.0000,30.610230760000000,-96.062961610000002
531131,CON145,0.0000,30.610230760000000,-96.062961610000002
531151,CON145,0.0000,30.610230760000000,-96.062961610000002
531201,531231,0.0000,30.605587440000001,-96.079596730000006
531231,CON145,0.0000,30.605587440000001,-96.079596730000006
531331,CON145,0.0000,30.567238900000000,-96.063537249999996
531431,CON146,0.0000,30.519524460000000,-96.268614749999998
536731,CON134,0.0000,31.210857680000000,-96.375020390000003
W12092,516501,0.0000,31.325345649999999,-96.317024810000007
W12101,W12102,0.0000,31.657968870000001,-96.619624450000003
W12102,W12532,0.0000,31.643786599999999,-96.579333829999996
W12521,W12092,0.0000,31.328174570000002,-96.316914900000000
W12522,BGFR65,0.0000,31.511257980000000,-96.326689700000003
W12531,CON132,0.0030,31.485015160000000,-96.447794040000005
W12532,528731,0.0000,31.644044099999999,-96.579324499999998
CON131,W12531,0.0020,31.534662350000001,-96.474606850000001
CON132,CON230,0.0010,31.415185160000000,-96.343682560000005
CON133,W12521,0.0000,31.345757549999998,-96.319545529999999
CON134,NAEA66,0.0010,31.206736660000001,-96.311097509999996
CON135,CON136,0.0010,31.100014330000000,-96.279780090000003
CON136,CON137,0.0010,31.077049949999999,-96.260249819999999
CON137,CON138,0.0020,31.043684819999999,-96.246244950000005
CON138,NABR67,0.0040,30.994441989999999,-96.235280180000004
CON139,CON140,0.0040,30.823814570000000,-96.168607019999996
CON140,CON141,0.0030,30.750225740000001,-96.170665080000006
CON141,CON247,0.0030,30.688901630000000,-96.169534650000003
CON141,530701,0.0014,30.688901630000000,-96.169534650000003
CON142,CON143,0.0020,30.581426340000000,-96.175336500000000
CON143,557011,0.0010,30.538494799999999,-96.160623650000005
CON144,CON146,0.0000,30.514879879999999,-96.146039819999999
CON145,557021,0.0000,30.509050640000002,-96.140600239999998
CON146,CON145,0.0000,30.510719330000001,-96.144713760000002
CON229,CON250,0.0000,31.575958750000002,-96.320249250000003
CON250,W12522,0.0000,31.555932219999999,-96.322236369999999
CON230,CON133,0.0010,31.363563820000000,-96.320964380000007
CON231,528613,0.0000,30.384538540000001,-96.145319970000003
CON247,CON142,0.0010,30.612533270000000,-96.182164869999994
NAGR64,528931,0.0000,31.574260800000001,-96.520544400000006
BGFR65,CON132,0.0000,31.506320389999999,-96.325069900000003
NAEA66,CON135,0.0020,31.170086000000001,-96.298989120000002
NABR67,CON139,0.0030,30.869321790000001,-96.192258769999995
026533,CON133,0.0000,31.369805370000002,-96.286968369999997
026532,CON134,0.0000,31.339846519999998,-96.265847980000004
013931,530931,0.0000,30.653608100000000,-96.373744630000004
102311,528623,0.0000,30.384209519999999,-96.100293420000000
024608,CON145,0.0000,30.561720959999999,-96.085280119999993
024601,CON145,0.0000,30.603768930000001,-96.079072749999995
100241,P53291,0.0000,30.614533540000000,-96.276863239999997
021201,CON145,0.0000,30.607043590000000,-96.059804409999998
019861,CON135,0.0000,31.205958570000000,-96.496441840000003
024603,CON145,0.0000,30.542363470000002,-96.109377269999996
024604,513231,0.0000,30.543116280000000,-96.125779410000007
024605,557011,0.0000,30.573805109999999,-96.152928309999993
024301,CON230,0.0000,31.424676810000001,-96.243204939999998
024302,CON230,0.0000,31.428155430000000,-96.238844389999997
024305,CON230,0.0000,31.421899660000001,-96.245123719999995
024602,505332,0.0000,30.572699820000000,-96.082141440000001
026534,CON230,0.0000,31.403242980000002,-96.241039569999998
026536,CON230,0.0000,31.402283919999999,-96.243489479999994
026530,CON230,0.0000,31.403242980000002,-96.241039569999998
026531,CON230,0.0000,31.390380530000002,-96.286161919999998
02653A,CON230,0.0000,31.403234290000000,-96.240739419999997
100243,CON143,0.0000,30.561474489999998,-96.206018330000006
104261,P53291,0.0000,30.642847820000000,-96.321218020000003
018711,548501,0.0000,28.977321289999999,-95.385873910000001
018714,548501,0.0000,28.977321289999999,-95.385873910000001
018716,548501,0.0000,28.977321289999999,-95.385873910000001
019611,548501,0.0000,28.977042160000000,-95.385298419999998
018612,548501,0.0000,28.977042160000000,-95.385298419999998
018611,548501,0.0000,28.977042160000000,-95.385298419999998
022161,548501,0.0000,28.977321289999999,-95.385873910000001
018061,548501,0.0000,28.977042160000000,-95.385298419999998
018781,548501,0.0000,28.977042160000000,-95.385298419999998
292501,292531,0.0000,29.660445220000000,-96.053458280000001
292502,292504,0.0000,29.671005009999998,-96.053321560000001
292531,CON233,0.0000,29.660445220000000,-96.053458280000001
292551,CON233,0.0000,29.660445220000000,-96.053458280000001
292552,CON233,0.0000,29.660445220000000,-96.053458280000001
292553,CON233,0.0000,29.667007200000000,-96.049044199999997
P40091,566502,0.0000,29.978392729999999,-96.096254569999999
400951,P40091,0.0000,29.979449079999998,-96.097102469999996
400952,CON151,0.0000,29.973246769999999,-96.096463409999998
400952,566502,0.0000,29.973246769999999,-96.096463409999998
401111,401621,0.0000,30.368706620000001,-96.245563550000000
401121,401111,0.0000,30.367545580000002,-96.258730909999997
401602,401632,0.0000,30.373520410000001,-96.234042250000002
401603,401633,0.0000,30.382779639999999,-96.216080300000002
401611,CON232,0.0000,30.378417469999999,-96.207901340000006
401612,528521,0.0000,30.364318560000001,-96.280625459999996
401621,401611,0.0010,30.368946760000000,-96.244958330000003
401632,401611,0.0000,30.373520410000001,-96.234042250000002
401633,401611,0.0000,30.382779639999999,-96.216080300000002
P52901,CON148,0.0000,30.311209840000000,-96.096705929999999
529002,P52901,0.0000,30.311999449999998,-96.097270559999998
529003,CON149,0.0070,30.266348279999999,-96.095255409999993
428001,516604,0.0060,29.836967210000001,-96.121856129999998
516604,292502,0.0000,29.681178270000000,-96.057348259999998
528512,401121,0.0000,30.362787940000000,-96.263389529999998
528521,528512,0.0000,30.361685500000000,-96.278640609999997
528611,528622,0.0010,30.391611640000001,-96.175163269999999
528612,W12421,0.0010,30.369752420000001,-96.150388350000000
528621,528611,0.0000,30.394787399999998,-96.178020219999993
528622,528612,0.0000,30.377826150000001,-96.161994379999996
531631,CON149,0.0000,30.170808290000000,-96.251221749999999
531632,CON149,0.0000,30.173481509999998,-96.245760809999993
531633,CON149,0.0000,30.173987360000002,-96.245443069999993
531634,CON149,0.0000,30.171336080000000,-96.242867919999995
531635,CON149,0.0000,30.168854320000001,-96.254869339999999
531831,CON150,0.0000,30.140504570000001,-96.015281200000004
532301,CON157,0.0000,29.384307100000001,-95.571684309999995
532701,532801,0.0030,29.301513480000001,-95.577533259999996
532901,533001,0.0000,29.074499809999999,-95.572861439999997
533001,W12012,0.0000,29.065943910000001,-95.564127260000006
533201,W12011,0.0010,28.915233040000000,-95.387348709999998
536501,CON158,0.0010,29.152383610000001,-95.588453830000006
536531,CON158,0.0000,29.156444539999999,-95.608888219999997
549201,549231,0.0000,29.220285250000000,-95.628692970000003
549231,CON158,0.0000,29.220285250000000,-95.628692970000003
516602,517102,0.0000,29.504045990000002,-95.553783859999996
516601,532201,0.0000,29.455903379999999,-95.533245669999999
516603,532001,0.0000,29.581335299999999,-95.780098710000004
P41051,536501,0.0010,29.182174710000002,-95.600063559999995
423201,423202,0.0000,29.657889900000001,-95.988135999999997
423202,423203,0.0000,29.657889900000001,-95.988135999999997
423203,423204,0.0000,29.657889900000001,-95.988135999999997
423204,423231,0.0000,29.657889900000001,-95.988135999999997
423231,CON153,0.0000,29.657889900000001,-95.988135999999997
519901,W12452,0.0000,29.537497020000000,-95.552244799999997
519951,W12452,0.0000,29.522048089999998,-95.567443269999998
516802,516702,0.0000,29.644601630000000,-95.902549469999997
531902,531931,0.0000,29.903131179999999,-95.995131299999997
531901,531932,0.0000,29.894116650000001,-95.995209209999999
531951,531901,0.0000,29.903131179999999,-95.995131299999997
531931,531901,0.0000,29.903131179999999,-95.995131299999997
531932,CON234,0.0000,29.894116650000001,-95.995209209999999
517351,511501,0.0000,29.550263540000000,-95.706336890000003
517301,511001,0.0000,29.555934180000001,-95.706380990000000
511051,556722,0.0000,29.565380380000001,-95.665731949999994
511002,CON154,0.0000,29.554476560000001,-95.670953429999997
511032,CON154,0.0000,29.554476560000001,-95.670953429999997
511001,511031,0.0000,29.554854110000001,-95.674485779999998
511031,511002,0.0000,29.554854110000001,-95.674485779999998
511501,532601,0.0000,29.425555740000000,-95.631530929999997
511551,532301,0.0000,29.404141840000001,-95.549219080000000
532601,CON157,0.0020,29.390215630000000,-95.615705009999999
532633,CON157,0.0000,29.373969420000002,-95.622935060000003
532631,CON157,0.0000,29.376983890000002,-95.598294539999998
532632,CON157,0.0000,29.377355519999998,-95.594144950000000
532001,BRRI70,0.0020,29.581335299999999,-95.780098710000004
532051,532501,0.0000,29.510952970000002,-95.755973370000007
556721,556711,0.0000,29.586864980000001,-95.721869429999998
556711,CON235,0.0000,29.574570690000002,-95.708806449999997
556751,CON235,0.0000,29.575055480000000,-95.707897750000001
532201,532301,0.0020,29.455903379999999,-95.533245669999999
516701,CON155,0.0000,29.504045990000002,-95.553783859999996
516702,517101,0.0000,29.644601630000000,-95.902549469999997
532802,536602,0.0000,29.052126300000001,-95.552400100000000
532854,532804,0.0000,29.066840890000002,-95.516411500000004
532804,532831,0.0000,29.042610979999999,-95.473102109999999
532831,CON238,0.0000,29.042610979999999,-95.473102109999999
532801,536601,0.0000,29.243505989999999,-95.562490639999993
532851,532804,0.0000,29.068500149999998,-95.497793740000006
532852,532804,0.0000,29.068500149999998,-95.497793740000006
536601,P41051,0.0020,29.243505989999999,-95.562490639999993
536602,CON238,0.0020,29.052126300000001,-95.552400100000000
536604,536631,0.0000,29.042610979999999,-95.473102109999999
560651,CON236,0.0000,29.521774600000001,-95.802506570000006
560601,CON236,0.0000,29.523377109999998,-95.804211600000002
560602,560601,0.0000,29.525416350000000,-95.803531090000007
555211,CON237,0.0000,29.505055360000000,-95.560536650000003
555221,555211,0.0000,29.509614899999999,-95.573039660000006
555201,555221,0.0010,29.515756350000000,-95.594046059999997
555251,555221,0.0000,29.510664760000001,-95.573583529999993
516801,516701,0.0000,29.504045990000002,-95.553783859999996
536654,532804,0.0000,29.066840890000002,-95.516411500000004
536651,532804,0.0000,29.068500149999998,-95.497793740000006
536652,532804,0.0000,29.068500149999998,-95.497793740000006
536631,532804,0.0000,29.042610979999999,-95.473102109999999
532531,511501,0.0000,29.488449310000000,-95.624254890000003
532505,532531,0.0000,29.488449310000000,-95.624254890000003
532504,532505,0.0000,29.488449310000000,-95.624254890000003
532503,532504,0.0000,29.488449310000000,-95.624254890000003
532502,532503,0.0000,29.488449310000000,-95.624254890000003
532501,532502,0.0000,29.488449310000000,-95.624254890000003
532431,532601,0.0000,29.407466500000002,-95.667785109999997
517101,516603,0.0040,29.644601630000000,-95.902549469999997
517102,516801,0.0000,29.504045990000002,-95.553783859999996
531531,529003,0.0000,30.357562829999999,-95.954959619999997
561631,CON149,0.0000,30.239864130000001,-95.971838079999998
531731,CON150,0.0000,30.162796119999999,-96.028045210000002
W12011,BRGM73,0.0000,28.878315019999999,-95.379111390000006
W12012,532802,0.0000,29.055699319999999,-95.558711009999996
W12021,CON148,0.0010,30.330482230000001,-96.154947949999993
W12091,CON147,0.0000,30.330996750000001,-96.154927299999997
W12421,CON147,0.0000,30.331005640000001,-96.155224090000004
W12451,516802,0.0000,29.644858679999999,-95.902538559999996
W12452,CON237,0.0000,29.507648499999998,-95.553618159999999
CON147,W12021,0.0000,30.330739770000001,-96.154937619999998
CON148,529003,0.0010,30.310677230000000,-96.096132159999996
CON149,BRHE68,0.0000,30.135831230000001,-96.191898480000006
CON150,P40091,0.0010,29.998289000000000,-96.089801120000004
CON151,428001,0.0000,29.839807010000001,-96.122038730000000
CON153,CON234,0.0020,29.633728649999998,-95.990028940000002
CON154,556712,0.0001,29.549992119999999,-95.637734510000001
CON155,CON240,0.0010,29.503274300000001,-95.553819349999998
CON157,BRRO72,0.0010,29.368012050000001,-95.577448559999993
CON158,532901,0.0020,29.141032070000001,-95.610468720000000
CON232,528621,0.0010,30.378656870000000,-96.207295990000006
CON233,292503,0.0010,29.665629089999999,-96.046140519999994
CON234,W12451,0.0000,29.648251800000001,-95.903875020000001
CON235,556722,0.0015,29.575055480000000,-95.707897750000001
CON236,BGNE71,0.0000,29.482868140000001,-95.818381230000000
CON237,CON155,0.0000,29.504097580000000,-95.555259950000007
CON238,533201,0.0040,29.030413719999999,-95.478082950000001
CON240,516601,0.0000,29.455903379999999,-95.533245669999999
BRHE68,CON150,0.0050,30.128991530000000,-96.187112080000006
MCBL69,CON151,0.0030,29.880949569999999,-96.205243170000003
BGNE71,532601,0.0070,29.476230749999999,-95.812463339999994
BRRO72,532701,0.0010,29.349369310000000,-95.582431490000005
BRGM73,OUT,0.0000,28.878315019999999,-95.379111390000006
103881,CON149,0.0000,30.171877569999999,-96.377958759999999
136281,CON154,0.0000,29.578516659999998,-95.695910290000000
010382,511501,0.0000,29.469989330000001,-95.634546689999993
010383,511501,0.0000,29.480413850000001,-95.637918529999993
010381,511501,0.0000,29.488439180000000,-95.623960740000001
010384,511501,0.0000,29.497421849999998,-95.630352669999994
133551,010384,0.0000,29.546823580000002,-95.688448960000002
103121,532901,0.0000,29.133090589999998,-95.619368480000006
106072,560601,0.0000,29.523950180000000,-95.805960060000004
108821,533201,0.0000,28.945146340000001,-95.380345439999999
026241,516604,0.0000,29.719298060000000,-96.015502760000004
026651,516604,0.0000,29.740842050000001,-96.037130629999993
100471,533201,0.0000,29.021524679999999,-95.460258560000000
113171,W12452,0.0000,29.593027520000000,-95.630169089999995
102761,CON233,0.0000,29.748553840000000,-96.145858559999994
128331,W12452,0.0000,29.556865179999999,-95.590396060000003
116551,BRRI70,0.0000,29.616030599999998,-95.746324819999998
106073,516603,0.0000,29.568380699999999,-95.801370030000001
102581,BRRI70,0.0000,29.585012610000000,-95.758932700000003
024431,516603,0.0000,29.598309040000000,-95.865458120000000
138731,W12452,0.0000,29.546976350000001,-95.572807089999998
000041,532701,0.0000,29.382724090000000,-95.698120090000003
000042,532701,0.0000,29.382694149999999,-95.697236009999997
000043,532701,0.0000,29.382654200000001,-95.696056810000002
000071,533201,0.0000,28.977331970000002,-95.386166489999994
000073,533201,0.0000,28.981224610000002,-95.393921010000000
000074,533201,0.0000,28.980237740000000,-95.395143980000000
112751,CON150,0.0000,30.099713390000002,-95.995857240000007
103851,MCBL69,0.0000,29.942326309999999,-96.268734249999994
102582,511501,0.0000,29.568099409999999,-95.754055219999998
141001,W12452,0.0000,29.536127560000001,-95.549942009999995
141401,511501,0.0000,29.547631769999999,-95.712368749999996
128332,W12452,0.0000,29.604149350000000,-95.653931130000004
000072,533201,0.0000,28.980977620000001,-95.394227090000001
018522,533201,0.0000,28.940545050000001,-95.381445450000001
579101,CON125,0.0000,30.234125599999999,-96.912625950000006
579131,579101,0.0000,30.239449669999999,-96.913398549999997
579132,579101,0.0000,30.240346100000000,-96.906364470000000
566731,416621,0.0000,30.562786599999999,-97.676910230000004
566732,416621,0.0000,30.564598730000000,-97.680652050000006
566734,416621,0.0000,30.572904240000000,-97.651977140000000
299602,CON094,0.0003,30.996930599999999,-97.938816529999997
576701,BRDE29,0.0000,32.620876000000003,-97.939204570000001
575203,CON130,0.0000,30.444991250000001,-96.344267049999999
574431,409631,0.0000,32.257435700000002,-97.767536509999999
574432,409631,0.0001,32.238010060000001,-97.748107239999996
566501,CON151,0.0015,29.881477289999999,-96.095908050000006
566502,566501,0.0003,29.889235240000001,-96.109178189999994
